p0,p1,p2,p3,p4,p5,isize,objective,elapsed_sec
 , , ,64,8,100,2000,5.7845175000000015,3.287071228027344
 , , ,50,4,256,2000,8.6990175,3.3395574092864986
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,64,2000,6.0357605,3.3784217834472656
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,100,80,2000,5.398292,3.4161808490753174
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,20,2000,4.943158,3.4550266265869136
 , , ,96,64,100,2000,5.7652915,3.4940204620361333
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,128,50,2000,4.96759,3.532611846923828
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,20,100,2000,5.3023755,3.5715017318725586
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,128,256,2000,8.980079499999997,3.610931873321533
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,50,8,2000,10.46009,3.65007209777832
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,50,64,2000,1.920964,3.6893470287323
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,8,2000,6.906296,3.7284653186798096
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,80,4,2000,8.7327075,3.768022775650024
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,32,16,2000,5.2965015,3.807584285736084
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,4,2000,7.901022999999999,3.8466877937316895
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,8,2000,6.5612165000000005,3.8852722644805913
 , , ,100,64,20,2000,5.7744125,3.9237003326416016
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,20,2000,4.681813999999998,3.962307929992676
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,64,4,2000,10.701234,4.000607490539552
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,100,128,2000,5.3166195,4.039292097091675
 , , ,100,4,256,2000,8.629184500000001,4.07824969291687
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,8,2000,6.6571789999999975,4.117679357528687
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,80,2000,1.855111,4.156663417816162
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,80,16,2000,4.6215095,4.195807218551637
 , , ,4,2048,80,2000,7.338528,4.234546661376953
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,20,100,2000,9.065385,4.2735915184021005
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,64,2000,4.842672,4.312596321105957
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,100,100,2000,6.282587,4.352163791656493
 , , ,4,80,256,2000,9.0227295,4.391832113265991
 , , ,8,80,32,2000,5.4562075,4.431278467178345
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,20,50,2000,4.391296,4.471351623535156
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,64,128,2000,5.2277569999999995,4.5118467807769775
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,4,16,2000,4.574582,4.551663398742676
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,80,2000,5.5391915,4.591869831085205
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,256,2000,5.177315,4.639143705368042
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,16,50,2000,4.6946125,4.680808067321777
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,80,2000,1.7562134999999999,4.7213618755340585
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,4,16,2000,4.574582,4.761324167251587
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,8,20,2000,6.9245645000000025,4.801473379135132
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,32,50,2000,5.1599195,4.841493844985962
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,16,128,2000,8.511069500000001,4.883931636810303
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,100,32,2000,2.372758,4.924620151519775
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,20,50,2000,4.6171945,4.966467142105103
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,128,2000,4.7294775,5.007974147796631
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,16,32,2000,4.7281585,5.049718379974365
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,4,2000,9.3540735,5.091283321380615
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,32,2000,4.9977160000000005,5.1338937282562265
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,8,8,2000,8.8337155,5.176084518432617
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,128,32,2000,4.588709,5.218393325805664
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,8,16,2000,7.832788000000001,5.260343790054321
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,64,2000,1.7545830000000002,23.206918478012085
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,8,2000,11.738954,128.1270842552185
 , , ,80,128,32,2000,5.7360605000000024,277.1061503887176
 , , ,20,2048,256,2000,8.745573499999999,395.7501680850983
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,256,2000,2.1175900000000003,511.10633087158203
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,16,8,2000,9.842946,681.1691694259644
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,4,32,2000,7.5807889999999984,793.6602046489716
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,20,20,2000,2.6342835,898.3536427021028
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,20,32,2000,2.2251805,912.8117890357972
 , , ,96,64,80,2000,5.738819,939.52481341362
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,20,32,2000,4.6312545,957.1016075611116
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,100,64,2000,9.1309625,1099.3413233757021
 , , ,32,20,128,2000,5.9772120000000015,1274.6300537586212
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,4,2000,12.484917,1474.933700799942
 , , ,4,32,16,2000,6.7672095,1767.7917218208313
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,100,2000,2.408655,2135.820453166961
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,32,2000,4.4660835,2452.766350984573
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,20,32,2000,4.346381,2859.673178195953
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,100,32,2000,4.8250269999999995,2883.619024038315
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,32,256,2000,8.714643500000001,3054.3448927402496
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,20,2000,16.0842965,3684.4026505947113
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,128,32,2000,6.2138605,3949.91055059433
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,100,256,2000,5.031496499999999,4517.827615499497
 , , ,96,16,256,2000,8.449463999999999,4535.675148010254
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,80,32,2000,7.78348,4997.529229879379
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,50,4,2000,8.475822500000001,5112.1415379047385
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,8,2000,5.7271895,5134.371387720108
 , , ,20,128,100,2000,6.518212,5781.756823062897
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,16,100,2000,8.525808000000001,6081.201589107513
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,100,100,2000,9.065469,6108.900906085968
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,50,4,2000,7.1332045,6132.143916130066
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,16,50,2000,5.0704945000000015,6384.220237016679
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,20,2000,4.6631455000000015,6911.649581193925
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,8,16,2000,5.0099029999999996,6946.671963453294
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,16,2000,6.1674324999999985,7015.207862377167
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,64,2000,11.7003575,7498.9746770858765
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,20,8,2000,6.4211230000000015,7786.363098621368
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,64,32,2000,6.1869635,7806.082478284837
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,16,2000,5.6302335,8622.574208736421
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,20,100,2000,4.9942660000000005,8664.176957130432
